Location,Reading,Timestamp,,,,,,
,66,10:26:37,,,,,,
,70,10:26:44,,,,,,
,65,10:26:46,,,,,,
,66,10:26:50,,,,,,
,63,10:27:04,,,,,,
,65,10:27:06,,,,,,
,63,10:27:08,,,,,,
,71,10:27:11,,,,,,
,60,10:27:13,,,,,,
,62,10:27:16,,,,,,
,62,10:27:22,,,,,,
,62,10:27:23,,,,,,
,59,10:27:26,,,,,,
,63,10:27:31,,,,,,
,64,10:27:37,,,,,,
,61,10:27:55,,,,,,
,66,10:27:58,,,,,,
,59,10:28:23,,,,,,
,62,10:28:28,,,,,,
,61,10:28:34,,,,,,
,60,10:28:36,,,,,,
,60,10:28:43,,,,,,
,60,10:28:45,,,,,,
,58,10:28:47,,,,,,
,65,10:28:50,,,,,,
,64,10:28:52,,,,,,
,62,10:28:57,,,,,,
,60,10:28:59,,,,,,
,65,10:29:12,,,,,,
,64,10:29:13,,,,,,
,66,10:29:19,,,,,,
,68,10:29:27,,,,,,
,62,10:29:30,,,,,,
,64,10:29:37,,,,,,
,63,10:29:44,,,,,,
,66,10:29:47,,,,,,
,66,10:29:49,,,,,,
,68,10:29:54,,,,,,
,64,10:29:56,,,,,,
,62,10:30:02,,,,,,
,69,10:30:06,,,,,,
,70,10:30:21,,,,,,
,71,10:30:23,,,,,,
,67,10:30:24,,,,,,
,59,10:30:25,,,,,,
,59,10:30:27,,,,,,
,60,10:30:28,,,,,,
,69,10:30:31,,,,,,
,68,10:30:33,,,,,,
,67,10:30:37,,,,,,
,63,10:30:38,,,,,,
,66,10:30:43,,,,,,
,65,10:30:47,,,,,,
,61,10:30:55,,,,,,
,62,10:30:57,,,,,,
,67,10:31:14,,,,,,
,67,10:31:20,,,,,,
,63,10:31:23,,,,,,
,63,10:31:26,,,,,,
,63,10:31:29,,,,,,
,65,10:31:32,,,,,,
,62,10:31:34,,,,,,
,61,10:31:37,,,,,,
,63,10:31:39,,,,,,
,68,10:32:24,,,,,,
,65,10:32:33,,,,,,
,68,10:32:36,,,,,,
,67,10:32:39,,,,,,
,65,10:32:42,,,,,,
,65,10:32:45,,,,,,
,61,10:32:52,,,,,,
,62,10:32:56,,,,,,
,68,10:33:00,,,,,,
,60,10:33:05,,,,,,
,65,10:33:09,,,,,,
,62,10:33:14,,,,,,
,61,10:33:17,,,,,,
,63,10:33:22,,,,,,
,62,10:33:24,,,,,,
,66,10:33:32,,,,,,
,64,10:33:37,,,,,,
,67,10:33:42,,,,,,
,69,10:33:44,,,,,,
,62,10:33:47,,,,,,
,62,10:33:56,,,,,,
,65,10:34:02,,,,,,
,63,10:34:04,,,,,,
,67,10:34:07,,,,,,
,65,10:34:09,,,,,,
,65,10:34:11,,,,,,
,62,10:34:14,,,,,,
,67,10:34:17,,,,,,
,69,10:34:19,,,,,,
,66,10:34:22,,,,,,
,61,10:34:31,,,,,,
,62,10:34:39,,,,,,
,61,10:34:41,,,,,,
,64,10:34:46,,,,,,
,65,10:34:48,,,,,,
,64,10:34:50,,,,,,
,62,10:34:56,,,,,,
,58,10:35:01,,,,,,
,66,10:35:09,,,,,,
,60,10:35:19,,,,,,
,59,10:35:23,,,,,,
,58,10:35:29,,,,,,
,64,10:35:32,,,,,,
,60,10:35:35,,,,,,
,57,10:35:37,,,,,,
,59,10:35:40,,,,,,
,60,10:35:43,,,,,,
,58,10:35:45,,,,,,
,57,10:35:47,,,,,,
,60,10:35:52,,,,,,
,62,10:36:00,,,,,,
,61,10:36:07,,,,,,
,71,10:36:15,,,,,,
,66,10:36:17,,,,,,
,65,10:36:21,,,,,,
,63,10:36:29,,,,,,
,62,10:36:32,,,,,,
,76,10:36:40,,,,,,
,67,10:36:43,,,,,,
,65,10:36:46,,,,,,
,71,10:36:49,,,,,,
,66,10:36:50,,,,,,
,68,10:36:52,,,,,,
,65,10:36:58,,,,,,
,68,10:37:03,,,,,,
,67,10:37:07,,,,,,
,66,10:37:09,,,,,,
,65,10:37:14,,,,,,
,64,10:37:17,,,,,,
,61,10:37:24,,,,,,
,57,10:37:32,,,,,,
,55,10:37:34,,,,,,
,58,10:37:36,,,,,,
,58,10:37:47,,,,,,
,56,10:37:51,,,,,,
,59,10:38:08,,,,,,
,58,10:38:12,,,,,,
,55,10:38:13,,,,,,
,55,10:38:16,,,,,,
,54,10:38:19,,,,,,
,54,10:38:22,,,,,,
,57,10:38:24,,,,,,
,62,10:38:26,,,,,,
,56,10:38:33,,,,,,
,55,10:38:35,,,,,,
,57,10:38:39,,,,,,
,56,10:38:41,,,,,,
,60,10:38:44,,,,,,
,54,10:38:47,,,,,,
,55,10:38:49,,,,,,
,55,10:38:54,,,,,,
,62,10:39:04,,,,,,
,55,10:39:06,,,,,,
,53,10:39:12,,,,,,
,61,10:39:14,,,,,,
,65,10:39:16,,,,,,
,65,10:39:18,,,,,,
,72,10:39:24,,,,,,
,69,10:39:27,,,,,,
,58,10:39:34,,,,,,
,62,10:39:51,,,,,,
,65,10:39:52,,,,,,
,66,10:39:53,,,,,,
,64,10:39:56,,,,,,
,60,10:39:58,,,,,,
,57,10:40:04,,,,,,
,56,10:40:09,,,,,,
,55,10:40:11,,,,,,
,59,10:40:16,,,,,,
,58,10:40:19,,,,,,
,62,10:40:21,,,,,,
,62,10:40:23,,,,,,
,62,10:40:25,,,,,,
,68,10:40:31,,,,,,
,69,10:40:36,,,,,,
,71,10:40:39,,,,,,
,72,10:40:42,,,,,,
,69,10:40:45,,,,,,
,65,10:40:48,,,,,,
,70,10:41:03,,,,,,
,63,10:41:06,,,,,,
,65,10:41:16,,,,,,
,64,10:41:19,,,,,,
,66,10:41:21,,,,,,
,63,10:41:27,,,,,,
,59,10:41:36,,,,,,
,66,10:41:40,,,,,,
,63,10:41:42,,,,,,
,63,10:41:44,,,,,,
,67,10:41:47,,,,,,
,60,10:41:50,,,,,,
,58,10:41:55,,,,,,
,63,10:42:06,,,,,,
,61,10:42:08,,,,,,
,66,10:42:11,,,,,,
,65,10:42:16,,,,,,
,65,10:42:20,,,,,,
,62,10:42:23,,,,,,
,61,10:42:26,,,,,,
,64,10:42:29,,,,,,
,62,10:42:32,,,,,,
,63,10:42:37,,,,,,
,61,10:42:43,,,,,,
,61,10:42:44,,,,,,
,60,10:42:48,,,,,,
,67,10:42:59,,,,,,
,67,10:43:01,,,,,,
,63,10:43:06,,,,,,
,64,10:43:09,,,,,,
,64,10:43:11,,,,,,
,63,10:43:16,,,,,,
,56,10:43:19,,,,,,
,58,10:43:21,,,,,,
,58,10:43:24,,,,,,
,73,10:43:29,,,,,,
,70,10:43:30,,,,,,
,71,10:43:31,,,,,,
,66,10:43:35,,,,,,
,69,10:43:38,,,,,,
,67,10:43:40,,,,,,
,66,10:43:43,,,,,,
,72,10:43:45,,,,,,
,69,10:43:50,,,,,,
,73,10:43:53,,,,,,
,62,10:43:55,,,,,,
,70,10:43:57,,,,,,
,68,10:44:00,,,,,,
,66,10:44:02,,,,,,
,65,10:44:04,,,,,,
,66,10:44:07,,,,,,
,64,10:44:10,,,,,,
,67,10:44:13,,,,,,
,60,10:44:19,,,,,,
,64,10:44:23,,,,,,
,58,10:44:27,,,,,,
,66,10:44:33,,,,,,
,62,10:44:37,,,,,,
,65,10:44:41,,,,,,
,62,10:44:44,,,,,,
,63,10:44:48,,,,,,
,63,10:44:51,,,,,,
,62,10:44:55,,,,,,
,64,10:44:59,,,,,,
,70,10:45:09,,,,,,
,68,10:45:11,,,,,,
,64,10:45:13,,,,,,
,66,10:45:16,,,,,,
,63,10:45:21,,,,,,
,60,10:45:24,,,,,,
,67,10:45:27,,,,,,
,63,10:45:32,,,,,,
,60,10:45:36,,,,,,
,60,10:45:38,,,,,,
,63,10:45:40,,,,,,
,73,10:45:43,,,,,,
,74,10:45:45,,,,,,
,66,10:45:47,,,,,,
,66,10:45:49,,,,,,
,64,10:45:51,,,,,,
,55,10:45:54,,,,,,
,55,10:45:59,,,,,,
,55,10:46:03,,,,,,
,56,10:46:06,,,,,,
,54,10:46:10,,,,,,
,76,10:46:15,,,,,,
,73,10:46:20,,,,,,
,64,10:46:24,,,,,,
,62,10:46:28,,,,,,
,63,10:46:31,,,,,,
,67,10:46:34,,,,,,
,70,10:46:40,,,,,,
,67,10:46:45,,,,,,
,65,10:46:48,,,,,,
,66,10:46:51,,,,,,
,63,10:46:54,,,,,,
,63,10:47:10,,,,,,
,61,10:47:17,,,,,,
,59,10:47:19,,,,,,
,63,10:47:22,,,,,,
,64,10:47:25,,,,,,
,63,10:47:26,,,,,,
,62,10:47:41,,,,,,
,65,10:47:47,,,,,,
,64,10:47:52,,,,,,
,69,10:47:58,,,,,,
,69,10:48:04,,,,,,
,62,10:48:08,,,,,,
,62,10:48:17,,,,,,
,62,10:48:21,,,,,,
,62,10:48:22,,,,,,
,63,10:48:24,,,,,,
,73,10:48:29,,,,,,
,70,10:48:32,,,,,,
,71,10:48:34,,,,,,
,67,10:48:40,,,,,,
,68,10:48:41,,,,,,
,69,10:48:43,,,,,,
,66,10:48:47,,,,,,
,68,10:48:50,,,,,,
,67,10:48:52,,,,,,
,66,10:48:59,,,,,,
,67,10:49:01,,,,,,
,62,10:49:08,,,,,,
,63,10:49:11,,,,,,
,61,10:49:13,,,,,,
,60,10:49:15,,,,,,
,62,10:49:20,,,,,,
,60,10:49:23,,,,,,
,59,10:49:26,,,,,,
,62,10:49:28,,,,,,
,69,10:49:30,,,,,,
,68,10:49:33,,,,,,
,68,10:49:38,,,,,,
,65,10:49:40,,,,,,
,61,10:49:43,,,,,,
,63,10:49:46,,,,,,
,58,10:49:50,,,,,,
,65,10:49:57,,,,,,
,64,10:50:03,,,,,,
,62,10:50:05,,,,,,
,62,10:50:08,,,,,,
,62,10:50:11,,,,,,
,61,10:50:14,,,,,,
,59,10:50:17,,,,,,
,57,10:50:18,,,,,,
,54,10:50:20,,,,,,
,59,10:50:23,,,,,,
,65,10:50:25,,,,,,
,61,10:50:30,,,,,,
,63,10:50:35,,,,,,
,60,10:50:38,,,,,,
,59,10:50:40,,,,,,
,58,10:50:42,,,,,,
,56,10:50:47,,,,,,
,56,10:50:49,,,,,,
,62,10:50:50,,,,,,
,58,10:50:53,,,,,,
,62,10:50:55,,,,,,
,64,10:50:57,,,,,,
,69,10:51:00,,,,,,
,69,10:51:04,,,,,,
,68,10:51:06,,,,,,
,61,10:51:15,,,,,,
,62,10:51:19,,,,,,
,58,10:51:21,,,,,,
,55,10:51:24,,,,,,
,56,10:51:28,,,,,,
,59,10:51:31,,,,,,
,59,10:51:36,,,,,,
,65,10:51:50,,,,,,
,66,10:51:52,,,,,,
,60,10:51:54,,,,,,
,58,10:51:57,,,,,,
,69,10:52:00,,,,,,
,68,10:52:06,,,,,,
,66,10:52:08,,,,,,
,65,10:52:14,,,,,,
,,,,,,,,
Spring Garden NB Lane 3,,,,,,,,
,53,10:56:03,,,,,,
,59,10:56:06,,,,,,
,59,10:56:10,,,,,,
,60,10:56:14,,,,,,
,63,10:56:24,,,,,,
,62,10:56:28,,,,,,
,59,10:56:32,,,,,,
,61,10:56:37,,,,,,
,59,10:56:40,,,,,,
,64,10:56:43,,,,,,
,61,10:56:55,,,,,,
,65,10:56:57,,,,,,
,55,10:57:00,,,,,,
,56,10:57:05,,,,,,
,57,10:57:08,,,,,,
,57,10:57:13,,,,,,
,61,10:57:18,,,,,,
,58,10:57:26,,,,,,
,56,10:57:43,,,,,,
,58,10:57:57,,,,,,
,57,10:58:06,,,,,,
,54,10:58:15,,,,,,
,67,10:58:19,,,,,,
,56,10:58:25,,,,,,
,54,10:58:28,,,,,,
,54,10:58:38,,,,,,
,57,10:58:44,,,,,,
,58,10:59:03,,,,,,
,51,10:59:11,,,,,,
,61,10:59:16,,,,,,
,60,10:59:18,,,,,,
,55,10:59:23,,,,,,
,53,10:59:29,,,,,,
,57,10:59:32,,,,,,
,52,10:59:37,,,,,,
,48,10:59:42,,,,,,
,49,10:59:52,,,,,,
,49,10:59:58,,,,,,
,60,11:00:01,,,,,,
,53,11:00:03,,,,,,
,52,11:00:09,,,,,,
,50,11:00:14,,,,,,
,56,11:00:34,,,,,,
,56,11:00:41,,,,,,
,57,11:00:45,,,,,,
,58,11:00:58,,,,,,
,54,11:01:00,,,,,,
,55,11:01:04,,,,,,
,54,11:01:09,,,,,,
,60,11:01:18,,,,,,
,60,11:01:19,,,,,,
,61,11:01:20,,,,,,
,59,11:01:22,,,,,,
,56,11:01:34,,,,,,
,54,11:01:42,,,,,,
,58,11:01:50,,,,,,
,53,11:01:54,,,,,,
,53,11:02:01,,,,,,
,55,11:02:03,,,,,,
,55,11:02:10,,,,,,
,52,11:02:11,,,,,,
,54,11:02:14,,,,,,
,64,11:02:19,,,,,,
,56,11:02:26,,,,,,
,54,11:02:30,,,,,,
,55,11:02:31,,,,,,
,53,11:02:35,,,,,,
,56,11:02:36,,,,,,
,56,11:02:40,,,,,,
,57,11:02:42,,,,,,
,55,11:02:43,,,,,,
,58,11:02:50,,,,,,
,54,11:03:00,,,,,,
,53,11:03:03,,,,,,
,51,11:03:07,,,,,,
,51,11:03:08,,,,,,
,51,11:03:10,,,,,,
,56,11:03:14,,,,,,
,56,11:03:24,,,,,,
,57,11:03:26,,,,,,
,59,11:03:30,,,,,,
,56,11:03:41,,,,,,
,53,11:03:47,,,,,,
,53,11:03:50,,,,,,
,53,11:04:01,,,,,,
,55,11:04:06,,,,,,
,56,11:04:13,,,,,,
,59,11:04:23,,,,,,
,56,11:04:33,,,,,,
,54,11:04:38,,,,,,
,53,11:04:43,,,,,,
,52,11:04:45,,,,,,
,57,11:04:48,,,,,,
,55,11:04:52,,,,,,
,60,11:04:58,,,,,,
,52,11:05:06,,,,,,
,56,11:05:11,,,,,,
,59,11:05:17,,,,,,
,52,11:05:23,,,,,,
,51,11:05:30,,,,,,
,49,11:05:34,,,,,,
,54,11:05:40,,,,,,
,51,11:05:42,,,,,,
,50,11:05:44,,,,,,
,52,11:05:49,,,,,,
,58,11:05:59,,,,,,
,60,11:06:02,,,,,,
,57,11:06:08,,,,,,
,57,11:06:15,,,,,,
,61,11:06:20,,,,,,
,59,11:06:24,,,,,,
,57,11:06:34,,,,,,
,55,11:06:42,,,,,,
,54,11:06:48,,,,,,
,54,11:06:52,,,,,,
,53,11:06:54,,,,,,
,50,11:07:03,,,,,,
,53,11:07:06,,,,,,
,57,11:07:17,,,,,,
,58,11:07:23,,,,,,
,55,11:07:28,,,,,,
,57,11:07:32,,,,,,
,58,11:07:46,,,,,,
,60,11:07:52,,,,,,
,64,11:07:55,,,,,,
,68,11:07:57,,,,,,
,67,11:07:59,,,,,,
,60,11:08:01,,,,,,
,59,11:08:03,,,,,,
,63,11:08:06,,,,,,
,58,11:08:30,,,,,,
,54,11:08:37,,,,,,
,61,11:08:39,,,,,,
,56,11:08:45,,,,,,
,56,11:08:48,,,,,,
,56,11:08:52,,,,,,
,58,11:08:55,,,,,,
,58,11:08:57,,,,,,
,61,11:09:00,,,,,,
,66,11:09:03,,,,,,
,58,11:09:06,,,,,,
,57,11:09:16,,,,,,
,58,11:09:17,,,,,,
,58,11:09:18,,,,,,
,55,11:09:21,,,,,,
,56,11:09:31,,,,,,
,56,11:09:34,,,,,,
,58,11:09:37,,,,,,
,53,11:09:46,,,,,,
,68,11:09:56,,,,,,
,64,11:10:01,,,,,,
,55,11:10:09,,,,,,
,55,11:10:17,,,,,,
,54,11:10:23,,,,,,
,53,11:10:32,,,,,,
,58,11:10:37,,,,,,
,57,11:10:39,,,,,,
,60,11:10:44,,,,,,
,51,11:10:55,,,,,,
,51,11:10:58,,,,,,
,51,11:10:59,,,,,,
,59,11:11:03,,,,,,
,52,11:11:08,,,,,,
,54,11:11:15,,,,,,
,55,11:11:17,,,,,,
,58,11:11:18,,,,,,
,53,11:11:21,,,,,,
,53,11:11:25,,,,,,
,52,11:11:28,,,,,,
,53,11:11:34,,,,,,
,51,11:11:36,,,,,,
,57,11:11:42,,,,,,
,56,11:11:47,,,,,,
,55,11:11:51,,,,,,
,54,11:11:53,,,,,,
,57,11:12:00,,,,,,
,51,11:12:04,,,,,,
,58,11:12:14,,,,,,
,56,11:12:19,,,,,,
,54,11:12:21,,,,,,
,51,11:12:24,,,,,,
,58,11:12:25,,,,,,
,66,11:12:30,,,,,,
,54,11:12:46,,,,,,
,51,11:12:52,,,,,,
,57,11:12:59,,,,,,
,59,11:13:09,,,,,,
,60,11:13:11,,,,,,
,60,11:13:20,,,,,,
,64,11:13:26,,,,,,
,59,11:13:34,,,,,,
,53,11:13:44,,,,,,
,55,11:13:52,,,,,,
,54,11:14:01,,,,,,
,55,11:14:05,,,,,,
,59,11:14:14,,,,,,
,60,11:14:22,,,,,,
,57,11:14:24,,,,,,
,56,11:14:32,,,,,,
,58,11:14:37,,,,,,
,57,11:14:41,,,,,,
,58,11:14:42,,,,,,
,52,11:14:48,,,,,,
,55,11:14:52,,,,,,
,55,11:14:54,,,,,,
,60,11:14:59,,,,,,
,53,11:15:14,,,,,,
,51,11:15:16,,,,,,
,57,11:15:23,,,,,,
,57,11:15:29,,,,,,
,56,11:15:38,,,,,,
,57,11:15:43,,,,,,
,59,11:15:47,,,,,,
,57,11:15:51,,,,,,
,61,11:15:57,,,,,,
,55,11:15:58,,,,,,
,56,11:16:05,,,,,,
,56,11:16:10,,,,,,
,57,11:16:14,,,,,,
,59,11:16:17,,,,,,
,58,11:16:19,,,,,,
,70,11:16:23,,,,,,
,55,11:16:28,,,,,,
,58,11:16:32,,,,,,
,58,11:16:35,,,,,,
,53,11:16:40,,,,,,
,58,11:16:46,,,,,,
,56,11:16:50,,,,,,
,56,11:16:52,,,,,,
,58,11:16:55,,,,,,
,59,11:16:58,,,,,,
,56,11:17:09,,,,,,
,54,11:17:13,,,,,,
,57,11:17:26,,,,,,
,58,11:17:28,,,,,,
,57,11:17:35,,,,,,
,56,11:17:36,,,,,,
,53,11:17:38,,,,,,
,56,11:17:41,,,,,,
,54,11:17:45,,,,,,
,52,11:17:48,,,,,,
,58,11:18:01,,,,,,
,59,11:18:04,,,,,,
,60,11:18:07,,,,,,
,57,11:18:08,,,,,,
,64,11:18:14,,,,,,
,63,11:18:17,,,,,,
,61,11:18:30,,,,,,
,55,11:18:34,,,,,,
,53,11:18:42,,,,,,
,51,11:18:43,,,,,,
,56,11:18:50,,,,,,
,54,11:18:52,,,,,,
,56,11:18:54,,,,,,
,55,11:18:57,,,,,,
,68,11:19:04,,,,,,
,52,11:19:07,,,,,,
,52,11:19:11,,,,,,
,52,11:19:17,,,,,,
,59,11:19:20,,,,,,
,52,11:19:24,,,,,,
,56,11:19:28,,,,,,
,56,11:19:31,,,,,,
,56,11:19:33,,,,,,
,58,11:19:44,,,,,,
,59,11:19:55,,,,,,
,52,11:20:01,,,,,,
,57,11:20:04,,,,,,
,57,11:20:11,,,,,,
,60,11:20:14,,,,,,
,57,11:20:16,,,,,,
,59,11:20:21,,,,,,
,56,11:20:25,,,,,,
,48,11:20:36,,,,,,
,54,11:20:39,,,,,,
,57,11:20:43,,,,,,
,53,11:20:45,,,,,,
,53,11:20:47,,,,,,
,68,11:20:51,,,,,,
,61,11:20:54,,,,,,
,58,11:21:00,,,,,,
,55,11:21:05,,,,,,
,55,11:21:13,,,,,,
,57,11:21:15,,,,,,
,54,11:21:20,,,,,,
,52,11:21:25,,,,,,
,61,11:21:31,,,,,,
,51,11:21:38,,,,,,
,49,11:21:49,,,,,,
,49,11:21:58,,,,,,
,50,11:22:01,,,,,,
,47,11:22:05,,,,,,
,51,11:22:07,,,,,,
,53,11:22:15,,,,,,
,50,11:22:20,,,,,,
,52,11:22:26,,,,,,
,55,11:22:37,,,,,,
,55,11:22:39,,,,,,
,52,11:22:50,,,,,,
,60,11:23:00,,,,,,
,55,11:23:08,,,,,,
,54,11:23:12,,,,,,
,51,11:23:23,,,,,,
,53,11:23:31,,,,,,
,54,11:23:36,,,,,,
,62,11:23:43,,,,,,
,61,11:23:46,,,,,,
,54,11:23:55,,,,,,
,53,11:24:05,,,,,,
,51,11:24:07,,,,,,
,49,11:24:11,,,,,,
,54,11:24:19,,,,,,
,54,11:24:28,,,,,,
,55,11:24:31,,,,,,
,54,11:24:37,,,,,,
,58,11:24:38,,,,,,
,57,11:24:43,,,,,,
,59,11:24:51,,,,,,
,53,11:25:03,,,,,,
,51,11:25:14,,,,,,
,56,11:25:16,,,,,,
,50,11:25:30,,,,,,
,57,11:25:44,,,,,,
,61,11:25:46,,,,,,
,55,11:25:52,,,,,,
,52,11:25:58,,,,,,
,54,11:26:03,,,,,,
,,,,,,,,
I-205 NB @ Park Place Lane 1,,,,,,,,
,62,12:45:32,,,,,,
,62,12:45:33,,,,,,
,61,12:45:35,,,,,,
,65,12:45:37,,,,,,
,63,12:45:42,,,,,,
,60,12:45:46,,,,,,
,61,12:45:49,,,,,,
,60,12:45:52,,,,,,
,56,12:45:53,,,,,,
,55,12:45:55,,,,,,
,53,12:45:57,,,,,,
,55,12:46:00,,,,,,
,58,12:46:05,,,,,,
,60,12:46:08,,,,,,
,62,12:46:15,,,,,,
,57,12:46:21,,,,,,
,60,12:46:25,,,,,,
,63,12:46:27,,,,,,
,63,12:46:28,,,,,,
,70,12:46:37,,,,,,
,68,12:46:37,,,,,,
,67,12:46:37,,,,,,
,67,12:46:39,,,,,,
,63,12:46:40,,,,,,
,66,12:46:42,,,,,,
,65,12:46:45,,,,,,
,63,12:46:48,,,,,,
,64,12:46:50,,,,,,
,64,12:46:53,,,,,,
,68,12:46:55,,,,,,
,67,12:46:58,,,,,,
,68,12:47:00,,,,,,
,69,12:47:02,,,,,,
,63,12:47:05,,,,,,
,65,12:47:08,,,,,,
,64,12:47:10,,,,,,
,60,12:47:14,,,,,,
,64,12:47:18,,,,,,
,65,12:47:19,,,,,,
,61,12:47:21,,,,,,
,61,12:47:22,,,,,,
,61,12:47:25,,,,,,
,61,12:47:27,,,,,,
,60,12:47:29,,,,,,
,58,12:47:33,,,,,,
,61,12:47:37,,,,,,
,63,12:47:50,,,,,,
,62,12:47:52,,,,,,
,64,12:47:54,,,,,,
,65,12:47:57,,,,,,
,64,12:48:00,,,,,,
,64,12:48:04,,,,,,
,63,12:48:07,,,,,,
,68,12:48:15,,,,,,
,66,12:48:16,,,,,,
,64,12:48:18,,,,,,
,68,12:48:20,,,,,,
,65,12:48:23,,,,,,
,65,12:48:26,,,,,,
,67,12:48:28,,,,,,
,62,12:48:30,,,,,,
,66,12:48:32,,,,,,
,67,12:48:34,,,,,,
,70,12:48:36,,,,,,
,64,12:48:38,,,,,,
,64,12:48:46,,,,,,
,63,12:48:49,,,,,,
,64,12:48:50,,,,,,
,69,12:48:55,,,,,,
,74,12:48:58,,,,,,
,73,12:49:04,,,,,,
,73,12:49:05,,,,,,
,71,12:49:09,,,,,,
,62,12:49:13,,,,,,
,62,12:49:18,,,,,,
,62,12:49:20,,,,,,
,62,12:49:24,,,,,,
,65,12:49:35,,,,,,
,71,12:49:38,,,,,,
,67,12:49:44,,,,,,
,62,12:49:46,,,,,,
,65,12:49:48,,,,,,
,61,12:49:51,,,,,,
,63,12:49:55,,,,,,
,57,12:49:57,,,,,,
,61,12:50:03,,,,,,
,61,12:50:04,,,,,,
,57,12:50:10,,,,,,
,60,12:50:15,,,,,,
,73,12:50:16,,,,,,
,64,12:50:20,,,,,,
,67,12:50:22,,,,,,
,63,12:50:28,,,,,,
,66,12:50:31,,,,,,
,65,12:50:37,,,,,,
,68,12:50:41,,,,,,
,66,12:50:45,,,,,,
,64,12:50:47,,,,,,
,67,12:50:53,,,,,,
,72,12:50:58,,,,,,
,71,12:51:01,,,,,,
,67,12:51:07,,,,,,
,65,12:51:14,,,,,,
,62,12:51:19,,,,,,
,61,12:51:21,,,,,,
,63,12:51:24,,,,,,
,60,12:51:44,,,,,,
,60,12:51:46,,,,,,
,64,12:51:50,,,,,,
,63,12:51:58,,,,,,
,60,12:52:01,,,,,,
,62,12:52:02,,,,,,
,65,12:52:05,,,,,,
,62,12:52:08,,,,,,
,65,12:52:12,,,,,,
,63,12:52:14,,,,,,
,63,12:52:17,,,,,,
,65,12:52:21,,,,,,
,67,12:52:31,,,,,,
,58,12:52:40,,,,,,
,62,12:52:42,,,,,,
,62,12:52:55,,,,,,
,65,12:52:57,,,,,,
,66,12:53:01,,,,,,
,66,12:53:05,,,,,,
,67,12:53:07,,,,,,
,69,12:53:09,,,,,,
,61,12:53:20,,,,,,
,62,12:53:21,,,,,,
,63,12:53:25,,,,,,
,64,12:53:25,,,,,,
,63,12:53:27,,,,,,
,63,12:53:28,,,,,,
,62,12:53:39,,,,,,
,60,12:53:43,,,,,,
,57,12:53:46,,,,,,
,59,12:53:51,,,,,,
,61,12:53:53,,,,,,
,61,12:53:54,,,,,,
,63,12:53:56,,,,,,
,66,12:53:59,,,,,,
,62,12:54:06,,,,,,
,60,12:54:07,,,,,,
,65,12:54:10,,,,,,
,67,12:54:12,,,,,,
,65,12:54:14,,,,,,
,63,12:54:15,,,,,,
,64,12:54:25,,,,,,
,73,12:54:33,,,,,,
,64,12:54:35,,,,,,
,61,12:54:36,,,,,,
,62,12:54:38,,,,,,
,62,12:54:39,,,,,,
,60,12:54:43,,,,,,
,61,12:54:45,,,,,,
,66,12:54:49,,,,,,
,63,12:54:51,,,,,,
,60,12:54:54,,,,,,
,57,12:54:59,,,,,,
,62,12:55:02,,,,,,
,65,12:55:06,,,,,,
,65,12:55:08,,,,,,
,75,12:55:10,,,,,,
,73,12:55:12,,,,,,
,63,12:55:19,,,,,,
,63,12:55:21,,,,,,
,67,12:55:22,,,,,,
,63,12:55:24,,,,,,
,63,12:55:29,,,,,,
,64,12:55:32,,,,,,
,71,12:55:35,,,,,,
,68,12:55:41,,,,,,
,72,12:55:43,,,,,,
,72,12:55:44,,,,,,
,63,12:55:45,,,,,,
,67,12:55:49,,,,,,
,63,12:55:54,,,,,,
,61,12:56:00,,,,,,
,61,12:56:01,,,,,,
,63,12:56:03,,,,,,
,63,12:56:06,,,,,,
,65,12:56:07,,,,,,
,65,12:56:09,,,,,,
,64,12:56:11,,,,,,
,64,12:56:40,,,,,,
,66,12:56:44,,,,,,
,67,12:56:47,,,,,,
,67,12:56:48,,,,,,
,66,12:56:50,,,,,,
,63,12:56:52,,,,,,
,67,12:56:53,,,,,,
,71,12:57:06,,,,,,
,59,12:57:08,,,,,,
,59,12:57:13,,,,,,
,63,12:57:19,,,,,,
,61,12:57:26,,,,,,
,58,12:57:28,,,,,,
,61,12:57:30,,,,,,
,65,12:57:37,,,,,,
,65,12:57:45,,,,,,
,63,12:57:56,,,,,,
,65,12:58:12,,,,,,
,68,12:58:14,,,,,,
,67,12:58:15,,,,,,
,59,12:58:19,,,,,,
,67,12:58:25,,,,,,
,67,12:58:40,,,,,,
,65,12:58:41,,,,,,
,66,12:58:45,,,,,,
,68,12:58:58,,,,,,
,71,12:59:02,,,,,,
,59,12:59:06,,,,,,
,59,12:59:07,,,,,,
,66,12:59:18,,,,,,
,67,12:59:26,,,,,,
,70,12:59:29,,,,,,
,73,12:59:34,,,,,,
,72,12:59:44,,,,,,
,70,12:59:51,,,,,,
,68,12:59:54,,,,,,
,70,12:59:56,,,,,,
,69,13:00:00,,,,,,
,65,13:00:01,,,,,,
,66,13:00:04,,,,,,
,62,13:00:06,,,,,,
,61,13:00:08,,,,,,
,61,13:00:12,,,,,,
,67,13:00:17,,,,,,
,65,13:00:18,,,,,,
,68,13:00:24,,,,,,
,65,13:00:26,,,,,,
,70,13:00:27,,,,,,
,70,13:00:32,,,,,,
,70,13:00:34,,,,,,
,63,13:00:40,,,,,,
,64,13:00:42,,,,,,
,63,13:00:46,,,,,,
,65,13:00:54,,,,,,
,68,13:00:56,,,,,,
