starttime,traveltime
7/9/15 1:35,416
7/9/15 5:44,389
7/9/15 6:53,554
7/9/15 6:53,543
7/9/15 6:55,536
7/9/15 6:55,559
7/9/15 6:57,534
7/9/15 6:58,613
7/9/15 6:59,582
7/9/15 6:59,581
7/9/15 6:59,523
7/9/15 7:02,578
7/9/15 7:02,593
7/9/15 7:18,860
7/9/15 7:21,922
7/9/15 7:35,1081
7/9/15 7:37,1056
7/9/15 7:40,1076
7/9/15 7:40,996
7/9/15 7:42,1012
7/9/15 7:42,979
7/9/15 7:56,749
7/9/15 7:58,644
7/9/15 7:59,725
7/9/15 8:03,627
7/9/15 8:03,633
7/9/15 8:03,634
7/9/15 8:14,1021
7/9/15 8:17,777
7/9/15 8:20,742
7/9/15 8:20,747
7/9/15 8:28,782
7/9/15 8:29,717
7/9/15 8:31,716
7/9/15 8:35,723
7/9/15 8:37,669
7/9/15 8:42,536
7/9/15 8:42,568
7/9/15 8:47,592
7/9/15 8:47,610
7/9/15 8:50,576
7/9/15 8:52,650
7/9/15 8:54,548
7/9/15 8:54,618
7/9/15 8:54,616
7/9/15 9:06,636
7/9/15 9:21,598
7/9/15 9:27,635
7/9/15 9:31,500
7/9/15 10:02,456
7/9/15 10:08,543
7/9/15 10:13,1044
7/9/15 10:15,567
7/9/15 10:29,520
7/9/15 10:31,942
7/9/15 10:34,614
7/9/15 10:39,519
7/9/15 10:39,517
7/9/15 10:45,530
7/9/15 10:50,566
7/9/15 10:53,528
7/9/15 11:03,467
7/9/15 11:07,622
7/9/15 11:11,563
7/9/15 11:16,595
7/9/15 11:17,551
7/9/15 11:18,436
7/9/15 11:46,490
7/9/15 11:46,595
7/9/15 11:46,594
7/9/15 11:46,560
7/9/15 11:48,574
7/9/15 11:51,550
7/9/15 11:51,549
7/9/15 11:53,610
7/9/15 12:02,681
7/9/15 12:04,560
7/9/15 12:06,556
7/9/15 12:11,753
7/9/15 12:14,584
7/9/15 12:15,658
7/9/15 12:17,658
7/9/15 12:22,618
7/9/15 12:24,687
7/9/15 12:45,649
7/9/15 12:46,754
7/9/15 12:50,852
7/9/15 12:51,695
7/9/15 12:51,1474
7/9/15 12:52,732
7/9/15 13:02,578
7/9/15 13:02,632
7/9/15 13:05,628
7/9/15 13:06,646
7/9/15 13:06,569
7/9/15 13:08,644
7/9/15 13:23,1016
7/9/15 13:23,1014
7/9/15 13:26,548
7/9/15 13:37,777
7/9/15 13:38,598
7/9/15 13:39,526
7/9/15 13:43,610
7/9/15 13:44,476
7/9/15 13:47,858
7/9/15 13:49,572
7/9/15 13:50,640
7/9/15 13:56,507
7/9/15 13:59,560
7/9/15 14:00,499
7/9/15 14:11,556
7/9/15 14:24,611
7/9/15 14:24,607
7/9/15 14:26,556
7/9/15 14:27,520
7/9/15 14:34,562
7/9/15 14:36,465
7/9/15 15:47,778
7/9/15 15:53,644
7/9/15 16:08,575
7/9/15 16:11,1497
7/9/15 16:13,532
7/9/15 16:21,635
7/9/15 16:39,725
7/9/15 16:40,670
7/9/15 16:45,599
7/9/15 16:45,551
7/9/15 16:50,681
7/9/15 16:53,525
7/9/15 16:53,504
7/9/15 16:58,588
7/9/15 16:58,587
7/9/15 16:59,624
7/9/15 17:07,545
7/9/15 17:08,640
7/9/15 17:13,550
7/9/15 17:32,640
7/9/15 17:35,621
7/9/15 18:09,481
7/9/15 18:12,473
7/9/15 18:16,647
7/9/15 18:21,525
7/9/15 18:36,626
7/9/15 18:40,616
7/9/15 18:43,942
7/9/15 18:50,647
7/9/15 19:26,571
7/9/15 19:52,525
7/9/15 21:24,589
7/9/15 21:29,632
7/9/15 21:31,482
7/9/15 21:32,408
7/9/15 21:45,410
7/9/15 21:59,481
7/10/15 1:15,554
7/10/15 1:27,363
7/10/15 1:59,369
7/10/15 2:14,312
7/10/15 2:16,317
7/10/15 4:32,765
7/10/15 4:33,382
7/10/15 4:41,353
7/10/15 5:53,403
7/10/15 5:55,405
7/10/15 5:59,362
7/10/15 6:02,445
7/10/15 6:04,854
7/10/15 6:05,900
7/10/15 6:08,499
7/10/15 6:11,375
7/10/15 6:15,462
7/10/15 6:17,434
7/10/15 6:18,441
7/10/15 6:18,436
7/10/15 6:19,543
7/10/15 6:21,493
7/10/15 6:22,460
7/10/15 6:23,492
7/10/15 6:25,569
7/10/15 6:43,483
7/10/15 6:49,541
7/10/15 6:50,605
7/10/15 6:50,529
7/10/15 6:52,501
7/10/15 8:00,585
7/10/15 8:00,560
7/10/15 8:06,560
7/10/15 8:07,529
7/10/15 8:08,672
7/10/15 8:17,666
7/10/15 8:19,1134
7/10/15 8:21,645
7/10/15 8:31,635
7/10/15 8:32,634
7/10/15 8:33,559
7/10/15 8:34,560
7/10/15 8:34,560
7/10/15 8:35,558
7/10/15 8:42,566
7/10/15 8:47,556
7/10/15 8:47,598
7/10/15 8:49,603
7/10/15 8:49,602
7/10/15 9:07,619
7/10/15 9:16,884
7/10/15 9:16,666
7/10/15 9:16,695
7/10/15 9:22,711
7/10/15 9:25,683
7/10/15 9:29,819
7/10/15 9:30,729
7/10/15 9:31,1074
7/10/15 9:34,609
7/10/15 9:37,718
7/10/15 9:56,718
7/10/15 10:01,657
7/10/15 10:05,1037
7/10/15 10:09,745
7/10/15 10:12,1425
7/10/15 10:15,624
7/10/15 10:19,639
7/10/15 10:23,1111
7/10/15 10:27,575
7/10/15 10:33,612
7/10/15 10:36,538
7/10/15 11:27,1086
7/10/15 11:31,516
7/10/15 11:34,1324
7/10/15 11:49,585
7/10/15 12:37,1659
7/10/15 12:51,608
7/10/15 12:51,582
7/10/15 12:54,652
7/10/15 12:54,656
7/10/15 12:54,636
7/10/15 12:55,685
7/10/15 12:59,702
7/10/15 13:05,616
7/10/15 13:05,689
7/10/15 13:09,719
7/10/15 13:11,608
7/10/15 13:12,630
7/10/15 13:14,647
7/10/15 13:15,607
7/10/15 13:17,775
7/10/15 13:21,739
7/10/15 13:29,619
7/10/15 13:29,721
7/10/15 13:29,696
7/10/15 13:35,644
7/10/15 13:41,506
7/10/15 16:03,586
7/10/15 16:03,600
7/10/15 16:26,872
7/10/15 16:28,862
7/10/15 16:41,662
7/10/15 16:45,604
7/10/15 16:46,554
7/10/15 18:09,566
7/10/15 18:12,710
7/10/15 18:18,511
7/10/15 18:25,408
7/10/15 18:26,567
7/10/15 18:38,473
7/10/15 18:41,500
7/10/15 18:45,532
7/10/15 19:07,498
7/10/15 19:09,519
7/10/15 19:37,824
7/10/15 19:46,585
7/11/15 1:09,422
7/11/15 1:37,954
7/11/15 1:45,447
7/11/15 1:52,397
7/11/15 4:29,359
7/11/15 6:05,429
7/11/15 6:13,360
7/11/15 6:39,407
7/11/15 6:53,413
7/11/15 8:10,476
7/11/15 8:18,418
7/11/15 8:25,544
7/11/15 8:35,430
7/11/15 8:35,432
7/11/15 8:41,581
7/11/15 8:50,517
7/11/15 13:01,492
7/11/15 13:09,632
7/11/15 13:13,507
7/11/15 13:17,544
7/11/15 13:28,527
7/11/15 13:34,600
7/11/15 13:37,603
7/11/15 13:40,493
7/11/15 15:06,590
7/11/15 15:06,630
7/11/15 15:07,624
7/11/15 15:12,530
7/11/15 15:19,760
7/11/15 15:21,1600
7/11/15 15:31,595
7/11/15 15:32,865
7/11/15 15:40,530
7/11/15 15:47,540
7/11/15 15:48,546
7/11/15 16:01,1058
7/11/15 16:19,572
7/11/15 16:22,589
7/11/15 16:24,480
7/11/15 16:27,560
7/11/15 16:27,558
7/11/15 16:53,1250
7/11/15 16:53,522
7/11/15 17:03,625
7/11/15 17:13,613
7/11/15 17:18,567
7/11/15 17:20,524
7/11/15 17:21,571
7/11/15 17:28,528
7/11/15 17:41,527
7/11/15 17:44,529
7/11/15 17:55,539
7/11/15 18:11,1624
7/11/15 18:15,530
7/11/15 18:23,573
7/11/15 18:31,607
7/11/15 18:40,597
7/11/15 18:46,737
7/11/15 20:50,580
7/11/15 20:53,1383
7/11/15 20:59,634
7/11/15 21:15,529
7/11/15 21:38,568
7/11/15 21:39,553
7/11/15 22:00,657
7/11/15 22:04,545
7/11/15 22:24,673
7/11/15 22:38,501
7/11/15 22:47,869
7/11/15 22:53,492
7/11/15 22:55,483
7/11/15 23:05,451
7/11/15 23:44,349
7/11/15 23:52,449
7/11/15 23:52,449
7/12/15 0:07,446
7/12/15 0:30,693
7/12/15 0:47,470
7/12/15 6:12,354
7/12/15 6:13,434
7/12/15 7:04,893
7/12/15 7:16,448
7/12/15 7:25,922
7/12/15 7:26,416
7/12/15 8:28,390
7/12/15 10:02,484
7/12/15 10:08,493
7/12/15 10:16,375
7/12/15 10:18,577
7/12/15 10:19,856
7/12/15 10:25,533
7/12/15 10:25,538
7/12/15 10:34,566
7/12/15 10:34,626
7/12/15 10:50,728
7/12/15 10:53,550
7/12/15 11:00,551
7/12/15 11:00,540
7/12/15 11:00,617
7/12/15 11:07,443
7/12/15 11:13,594
7/12/15 11:27,526
7/12/15 11:36,864
7/12/15 11:39,594
7/12/15 11:39,572
7/12/15 11:49,440
7/12/15 12:04,323
7/12/15 12:13,530
7/12/15 12:34,741
7/12/15 12:37,608
7/12/15 12:39,706
7/12/15 12:39,652
7/12/15 12:44,663
7/12/15 12:50,653
7/12/15 12:51,653
7/12/15 12:56,583
7/12/15 15:07,613
7/12/15 15:13,639
7/12/15 15:15,622
7/12/15 15:15,700
7/12/15 15:17,632
7/12/15 15:30,623
7/12/15 15:32,591
7/12/15 15:32,668
7/12/15 15:35,629
7/12/15 15:37,714
7/12/15 15:41,712
7/12/15 15:42,619
7/12/15 18:07,606
7/12/15 18:08,833
7/12/15 18:28,500
7/12/15 18:38,575
7/12/15 18:43,553
7/12/15 18:48,754
7/12/15 18:57,719
7/12/15 18:58,581
7/12/15 19:07,531
7/12/15 19:14,492
7/12/15 19:19,547
7/12/15 19:26,539
7/12/15 19:30,527
7/12/15 19:32,562
7/12/15 19:37,108
7/12/15 19:40,527
7/12/15 19:47,401
7/12/15 19:49,545
7/12/15 21:40,524
7/12/15 21:43,468
7/12/15 23:58,401
7/13/15 0:28,445
7/13/15 1:26,307
7/13/15 2:58,335
7/13/15 3:21,342
7/13/15 3:38,374
7/13/15 5:08,461
7/13/15 5:11,367
7/13/15 5:15,498
7/13/15 5:35,383
7/13/15 5:47,361
7/13/15 5:58,406
7/13/15 5:58,479
7/13/15 6:06,518
7/13/15 6:07,443
7/13/15 6:07,507
7/13/15 6:08,489
7/13/15 6:10,446
7/13/15 6:11,442
7/13/15 6:15,524
7/13/15 6:20,469
7/13/15 6:22,503
7/13/15 6:26,501
7/13/15 6:27,525
7/13/15 6:29,440
7/13/15 6:29,477
7/13/15 6:29,482
7/13/15 6:31,456
7/13/15 6:43,525
7/13/15 6:44,749
7/13/15 6:45,535
7/13/15 6:46,558
7/13/15 6:46,552
7/13/15 6:50,537
7/13/15 6:54,596
7/13/15 6:56,852
7/13/15 6:56,842
7/13/15 7:07,617
7/13/15 7:07,594
7/13/15 7:09,604
7/13/15 7:09,629
7/13/15 7:16,1180
7/13/15 7:22,748
7/13/15 7:23,988
7/13/15 7:36,899
7/13/15 7:38,947
7/13/15 7:38,960
7/13/15 7:42,807
7/13/15 7:42,795
7/13/15 7:42,800
7/13/15 7:53,771
7/13/15 7:53,663
7/13/15 7:54,1423
7/13/15 7:55,715
7/13/15 9:18,534
7/13/15 9:21,538
7/13/15 9:31,568
7/13/15 9:37,559
7/13/15 10:56,1420
7/13/15 10:56,511
7/13/15 11:03,570
7/13/15 11:09,535
7/13/15 11:12,543
7/13/15 11:16,937
7/13/15 11:18,607
7/13/15 11:22,757
7/13/15 11:23,480
7/13/15 11:25,565
7/13/15 11:25,564
7/13/15 11:25,560
7/13/15 11:37,714
7/13/15 11:46,557
7/13/15 11:47,538
7/13/15 11:48,1134
7/13/15 11:56,1066
7/13/15 12:03,623
7/13/15 12:06,982
7/13/15 12:06,591
7/13/15 12:10,588
7/13/15 12:15,523
7/13/15 12:16,604
7/13/15 12:25,627
7/13/15 12:26,502
7/13/15 12:43,777
7/13/15 12:51,629
7/13/15 12:51,539
7/13/15 12:51,529
7/13/15 12:55,626
7/13/15 12:59,1074
7/13/15 12:59,684
7/13/15 14:02,584
7/13/15 14:04,596
7/13/15 14:20,574
7/13/15 14:29,604
7/13/15 14:43,594
7/13/15 14:43,600
7/13/15 14:50,558
7/13/15 14:56,511
7/13/15 15:05,502
7/13/15 15:05,502
7/13/15 15:20,614
7/13/15 15:22,544
7/13/15 15:23,603
7/13/15 15:23,571
7/13/15 15:30,572
7/13/15 15:30,635
7/13/15 15:34,653
7/13/15 15:36,648
7/13/15 15:36,649
7/13/15 15:43,570
7/13/15 16:49,620
7/13/15 17:10,633
7/13/15 17:10,619
7/13/15 17:20,658
7/13/15 17:39,627
7/13/15 17:46,635
7/13/15 17:48,602
7/13/15 17:48,567
7/13/15 17:52,469
7/13/15 18:24,517
7/13/15 18:25,454
7/13/15 18:28,639
7/13/15 18:31,666
7/13/15 18:32,575
7/13/15 18:40,488
7/13/15 18:41,785
7/13/15 18:46,506
7/13/15 18:49,539
7/13/15 19:56,604
7/13/15 20:07,550
7/13/15 20:13,568
7/13/15 20:13,567
7/13/15 20:18,489
7/13/15 20:19,756
7/13/15 20:53,534
7/13/15 20:53,533
7/13/15 21:27,1262
7/13/15 21:35,456
7/13/15 21:40,522
7/13/15 21:42,850
7/13/15 22:20,1428
7/13/15 22:46,405
7/13/15 23:17,486
7/14/15 2:06,1255
7/14/15 3:30,350
7/14/15 7:01,553
7/14/15 7:01,564
7/14/15 7:05,764
7/14/15 7:10,872
7/14/15 7:12,795
7/14/15 7:21,857
7/14/15 7:35,967
7/14/15 7:41,1146
7/14/15 7:48,970
7/14/15 7:49,1022
7/14/15 7:53,1106
7/14/15 7:54,917
7/14/15 8:03,1079
7/14/15 8:07,1052
7/14/15 8:12,1260
7/14/15 8:17,1257
7/14/15 8:18,1135
7/14/15 8:23,1089
7/14/15 8:28,1101
7/14/15 8:31,1166
7/14/15 8:40,1094
7/14/15 8:41,1107
7/14/15 8:44,1030
7/14/15 8:47,1320
7/14/15 8:49,968
7/14/15 9:01,948
7/14/15 9:06,804
7/14/15 9:07,948
7/14/15 9:21,635
7/14/15 9:23,676
7/14/15 9:23,666
7/14/15 9:27,651
7/14/15 9:30,622
7/14/15 9:32,898
7/14/15 9:33,796
7/14/15 9:37,630
7/14/15 9:37,578
7/14/15 9:44,626
7/14/15 9:51,665
7/14/15 9:53,575
7/14/15 9:54,640
7/14/15 10:00,545
7/14/15 10:02,548
7/14/15 10:02,557
7/14/15 10:11,658
7/14/15 10:12,613
7/14/15 10:18,839
7/14/15 10:19,637
7/14/15 10:19,527
7/14/15 10:24,587
7/14/15 10:30,609
7/14/15 10:32,573
7/14/15 10:33,618
7/14/15 10:34,1349
7/14/15 10:35,1165
7/14/15 10:38,577
7/14/15 10:40,570
7/14/15 10:40,557
7/14/15 10:45,609
7/14/15 10:50,861
7/14/15 10:50,490
7/14/15 10:50,599
7/14/15 10:54,574
7/14/15 11:01,1019
7/14/15 11:07,705
7/14/15 11:09,584
7/14/15 11:16,626
7/14/15 11:22,584
7/14/15 11:22,584
7/14/15 11:22,580
7/14/15 11:27,561
7/14/15 11:28,543
7/14/15 11:59,680
7/14/15 12:02,608
7/14/15 12:08,734
7/14/15 12:10,507
7/14/15 12:14,689
7/14/15 12:17,974
7/14/15 12:21,653
7/14/15 12:22,648
7/14/15 12:22,587
7/14/15 12:24,650
7/14/15 12:25,592
7/14/15 12:29,597
7/14/15 12:29,595
7/14/15 12:35,1209
7/14/15 12:42,1249
7/14/15 12:51,698
7/14/15 12:55,510
7/14/15 12:55,597
7/14/15 13:08,630
7/14/15 13:18,992
7/14/15 13:56,555
7/14/15 13:56,543
7/14/15 13:57,499
7/14/15 14:03,1491
7/14/15 14:04,1423
7/14/15 14:08,1204
7/14/15 14:09,604
7/14/15 14:09,363
7/14/15 14:11,648
7/14/15 14:22,684
7/14/15 14:28,643
7/14/15 14:32,585
7/14/15 14:35,564
7/14/15 14:45,486
7/14/15 14:50,575
7/14/15 14:57,555
7/14/15 15:08,531
7/14/15 15:14,604
7/14/15 15:31,585
7/14/15 15:33,627
7/14/15 15:58,667
7/14/15 15:58,718
7/14/15 16:19,575
7/14/15 16:20,600
7/14/15 16:28,662
7/14/15 16:30,679
7/14/15 16:40,610
7/14/15 16:43,649
7/14/15 16:48,1148
7/14/15 18:10,634
7/14/15 18:41,550
7/14/15 18:44,793
7/14/15 18:45,703
7/14/15 18:54,530
7/14/15 19:03,1400
7/14/15 19:10,538
7/14/15 19:10,948
7/14/15 19:14,965
7/14/15 19:16,631
7/14/15 19:17,556
7/14/15 19:27,553
7/14/15 19:30,522
7/14/15 19:31,539
7/14/15 19:31,517
7/14/15 19:45,495
7/14/15 19:47,450
7/14/15 21:11,576
7/14/15 21:25,553
7/14/15 21:32,511
7/14/15 21:41,466
7/14/15 21:49,479
7/14/15 21:49,476
7/14/15 21:55,500
7/14/15 22:03,537
7/14/15 22:06,503
7/14/15 22:32,467
7/14/15 22:52,383
7/14/15 22:56,415
7/14/15 23:08,515
7/14/15 23:47,471
7/14/15 23:48,425
7/15/15 0:11,303
7/15/15 1:59,382
7/15/15 3:37,364
7/15/15 5:14,747
7/15/15 5:25,765
7/15/15 5:40,374
7/15/15 5:46,444
7/15/15 5:46,441
7/15/15 5:50,420
7/15/15 7:44,991
7/15/15 8:03,906
7/15/15 8:06,784
7/15/15 8:10,819
7/15/15 8:22,742
7/15/15 8:27,872
7/15/15 8:29,876
7/15/15 8:37,886
7/15/15 8:43,817
7/15/15 9:52,715
7/15/15 9:53,758
7/15/15 9:53,750
7/15/15 9:57,653
7/15/15 10:05,583
7/15/15 10:07,580
7/15/15 10:31,712
7/15/15 10:34,623
7/15/15 10:36,534
7/15/15 10:41,643
7/15/15 10:42,643
7/15/15 10:44,640
7/15/15 10:46,561
7/15/15 10:50,505
7/15/15 10:53,568
7/15/15 10:53,703
7/15/15 11:00,895
7/15/15 11:01,528
7/15/15 11:07,662
7/15/15 11:09,504
7/15/15 11:19,602
7/15/15 11:19,595
7/15/15 11:25,562
7/15/15 11:26,674
7/15/15 11:28,751
7/15/15 11:33,657
7/15/15 12:17,623
7/15/15 12:17,678
7/15/15 12:26,670
7/15/15 12:31,616
7/15/15 12:39,694
7/15/15 12:48,721
7/15/15 12:51,1330
7/15/15 12:58,908
7/15/15 14:05,770
7/15/15 14:06,618
7/15/15 14:09,492
7/15/15 14:14,524
7/15/15 14:14,687
7/15/15 14:16,589
7/15/15 14:16,570
7/15/15 14:25,516
7/15/15 14:30,1168
7/15/15 14:38,656
7/15/15 14:40,548
7/15/15 14:53,663
7/15/15 14:59,576
7/15/15 15:02,561
7/15/15 15:08,584
7/15/15 15:17,614
7/15/15 15:18,510
7/15/15 15:35,563
7/15/15 15:36,624
7/15/15 15:38,638
7/15/15 15:54,669
7/15/15 17:00,1178
7/15/15 17:06,1320
7/15/15 17:15,1309
7/15/15 17:23,1219
7/15/15 17:24,1314
7/15/15 17:31,967
7/15/15 17:35,857
7/15/15 17:46,567
7/15/15 17:58,1071
7/15/15 18:24,627
7/15/15 18:24,1352
7/15/15 18:25,661
7/15/15 18:27,608
7/15/15 18:28,570
7/15/15 18:32,890
7/15/15 18:42,944
7/15/15 18:58,1023
7/15/15 19:05,555
7/15/15 19:05,973
7/15/15 19:05,883
7/15/15 19:23,540
7/15/15 19:32,590
7/15/15 19:34,565
7/15/15 19:35,940
7/15/15 19:36,578
7/15/15 19:40,494
7/15/15 20:58,541
7/15/15 21:03,510
7/15/15 21:13,560
7/15/15 21:14,614
7/15/15 21:23,496
7/15/15 21:27,520
7/15/15 21:35,489
7/15/15 21:36,548
7/15/15 21:37,479
7/15/15 21:44,523
7/15/15 22:10,441
7/15/15 22:11,391
7/15/15 22:19,547
7/15/15 22:33,440
7/15/15 22:37,470
7/15/15 22:39,455
7/15/15 22:55,476
7/16/15 0:29,396
7/16/15 4:22,736
7/16/15 4:35,631
7/16/15 4:38,533
7/16/15 6:53,647
7/16/15 6:53,606
7/16/15 6:59,613
7/16/15 7:06,750
7/16/15 7:10,749
7/16/15 7:10,848
7/16/15 7:10,735
7/16/15 7:10,721
7/16/15 7:12,678
7/16/15 7:14,764
7/16/15 7:20,727
7/16/15 7:27,810
7/16/15 7:32,871
7/16/15 7:37,1002
7/16/15 7:43,1009
7/16/15 7:51,815
7/16/15 7:53,960
7/16/15 7:53,868
7/16/15 7:56,1054
7/16/15 8:00,887
7/16/15 8:03,736
7/16/15 8:04,856
7/16/15 8:05,799
7/16/15 8:05,789
7/16/15 8:06,823
7/16/15 8:13,794
7/16/15 8:14,720
7/16/15 8:19,685
7/16/15 8:21,627
7/16/15 8:23,680
7/16/15 8:25,656
7/16/15 8:30,645
7/16/15 8:32,650
7/16/15 8:32,651
7/16/15 8:35,785
7/16/15 8:36,709
7/16/15 8:36,678
7/16/15 8:39,664
7/16/15 8:44,704
7/16/15 8:48,650
7/16/15 8:51,656
7/16/15 8:56,610
7/16/15 9:14,573
7/16/15 9:19,633
7/16/15 9:19,1063
7/16/15 9:19,1109
7/16/15 9:24,584
7/16/15 9:32,564
7/16/15 9:32,633
7/16/15 9:35,572
7/16/15 9:36,561
7/16/15 9:37,592
7/16/15 9:37,573
7/16/15 9:38,582
7/16/15 9:42,705
7/16/15 9:42,705
7/16/15 10:01,501
7/16/15 10:01,587
7/16/15 10:08,598
7/16/15 10:10,667
7/16/15 10:10,706
7/16/15 10:11,697
7/16/15 10:15,1023
7/16/15 10:17,522
7/16/15 10:22,567
7/16/15 10:25,545
7/16/15 10:32,700
7/16/15 10:34,594
7/16/15 10:37,581
7/16/15 10:37,571
7/16/15 10:40,638
7/16/15 10:40,639
7/16/15 10:40,638
7/16/15 10:46,578
7/16/15 10:48,671
7/16/15 10:58,574
7/16/15 11:00,606
7/16/15 11:09,574
7/16/15 11:17,591
7/16/15 11:28,569
7/16/15 11:28,619
7/16/15 11:30,523
7/16/15 11:43,508
7/16/15 11:47,540
7/16/15 12:02,609
7/16/15 12:15,669
7/16/15 12:19,658
7/16/15 12:46,579
7/16/15 14:50,692
7/16/15 14:51,748
7/16/15 14:52,657
7/16/15 14:59,1432
7/16/15 15:07,529
7/16/15 15:15,1023
7/16/15 15:17,484
7/16/15 15:19,491
7/16/15 15:34,658
7/16/15 15:45,1687
7/16/15 15:49,557
7/16/15 15:51,535
7/16/15 15:56,569
7/16/15 18:09,801
7/16/15 18:17,624
7/16/15 18:26,612
7/16/15 18:26,612
7/16/15 18:27,752
7/16/15 18:32,660
7/16/15 18:37,584
7/16/15 18:53,532
7/16/15 21:06,458
7/16/15 21:30,536
7/16/15 21:40,550
7/16/15 23:04,419
7/16/15 23:15,395
7/16/15 23:17,400
7/16/15 23:24,470
7/16/15 23:27,427
7/16/15 23:32,582
7/17/15 2:17,630
7/17/15 2:28,371
7/17/15 2:35,480
7/17/15 4:58,368
7/17/15 5:46,413
7/17/15 5:46,413
7/17/15 5:53,421
7/17/15 5:58,735
7/17/15 7:07,501
7/17/15 7:07,496
7/17/15 7:11,638
7/17/15 7:11,591
7/17/15 7:13,553
7/17/15 7:15,603
7/17/15 7:22,681
7/17/15 7:26,575
7/17/15 7:28,592
7/17/15 7:30,548
7/17/15 7:39,593
7/17/15 7:43,591
7/17/15 7:44,653
7/17/15 8:01,627
7/17/15 8:03,642
7/17/15 8:09,587
7/17/15 8:14,542
7/17/15 8:14,641
7/17/15 8:18,522
7/17/15 8:31,614
7/17/15 8:42,664
7/17/15 8:46,665
7/17/15 8:47,1038
7/17/15 8:49,607
7/17/15 8:52,612
7/17/15 8:52,598
7/17/15 9:00,425
7/17/15 9:02,847
7/17/15 9:04,595
7/17/15 9:06,597
7/17/15 9:08,508
7/17/15 9:10,591
7/17/15 9:25,483
7/17/15 9:25,604
7/17/15 9:34,671
7/17/15 9:34,594
7/17/15 9:37,705
7/17/15 9:56,634
7/17/15 10:00,529
7/17/15 10:02,668
7/17/15 10:05,622
7/17/15 10:13,691
7/17/15 10:20,605
7/17/15 10:21,624
7/17/15 10:37,589
7/17/15 10:48,602
7/17/15 14:01,693
7/17/15 14:09,585
7/17/15 14:09,584
7/17/15 14:12,637
7/17/15 14:19,634
7/17/15 14:21,604
7/17/15 14:29,507
7/17/15 14:31,640
7/17/15 14:33,676
7/17/15 14:46,582
7/17/15 14:52,560
7/17/15 15:01,531
7/17/15 15:07,569
7/17/15 15:08,614
7/17/15 15:10,747
7/17/15 15:13,562
7/17/15 15:14,507
7/17/15 15:23,770
7/17/15 15:27,655
7/17/15 15:32,748
7/17/15 15:39,662
7/17/15 15:42,649
7/17/15 15:42,585
7/17/15 15:45,651
7/17/15 16:14,585
7/17/15 16:16,681
7/17/15 16:21,535
7/17/15 16:24,624
7/17/15 16:24,605
7/17/15 16:24,907
7/17/15 16:30,992
7/17/15 16:36,652
7/17/15 16:42,633
7/17/15 16:45,605
7/17/15 16:48,553
7/17/15 17:05,2213
7/17/15 17:20,620
7/17/15 17:20,610
7/17/15 17:20,1087
7/17/15 17:26,658
7/17/15 17:32,674
7/17/15 17:37,601
7/17/15 18:13,638
7/17/15 18:15,562
7/17/15 18:16,2073
7/17/15 18:16,622
7/17/15 18:18,585
7/17/15 18:21,537
7/17/15 18:27,552
7/17/15 18:30,586
7/17/15 18:34,1228
7/17/15 18:41,635
7/17/15 18:44,676
7/17/15 18:44,573
7/17/15 18:50,466
7/17/15 19:11,500
7/17/15 19:12,567
7/17/15 19:17,585
7/17/15 19:28,767
7/17/15 19:28,712
7/17/15 19:28,493
7/17/15 19:33,1272
7/17/15 19:34,489
7/17/15 20:13,570
7/17/15 20:14,532
7/17/15 20:31,516
7/17/15 20:41,661
7/17/15 21:10,594
7/17/15 21:21,452
7/17/15 21:24,545
7/17/15 22:09,27
7/17/15 22:33,525
7/17/15 23:06,466
7/17/15 23:09,627
7/17/15 23:09,476
7/17/15 23:21,1843
7/17/15 23:21,475
7/17/15 23:22,444
7/17/15 23:33,403
7/18/15 0:03,468
7/18/15 0:10,418
7/18/15 0:20,541
7/18/15 0:20,539
7/18/15 3:10,1650
7/18/15 5:06,381
7/18/15 5:25,400
7/18/15 5:51,373
7/18/15 6:04,447
7/18/15 6:12,384
7/18/15 6:27,563
7/18/15 6:27,482
7/18/15 7:07,1743
7/18/15 7:24,429
7/18/15 7:44,463
7/18/15 8:15,351
7/18/15 8:45,444
7/18/15 8:49,522
7/18/15 8:49,515
7/18/15 9:02,533
7/18/15 9:06,568
7/18/15 9:09,834
7/18/15 9:14,981
7/18/15 9:18,616
7/18/15 9:19,510
7/18/15 9:21,1000
7/18/15 9:23,503
7/18/15 9:27,547
7/18/15 9:40,580
7/18/15 9:42,574
7/18/15 9:48,534
7/18/15 10:03,860
7/18/15 10:03,1175
7/18/15 10:12,532
7/18/15 10:16,612
7/18/15 10:16,579
7/18/15 10:19,546
7/18/15 10:19,538
7/18/15 10:21,518
7/18/15 10:30,492
7/18/15 10:33,593
7/18/15 10:37,565
7/18/15 10:37,536
7/18/15 10:41,594
7/18/15 10:42,588
7/18/15 11:03,544
7/18/15 11:09,654
7/18/15 11:11,719
7/18/15 11:12,888
7/18/15 11:14,659
7/18/15 11:19,508
7/18/15 11:19,492
7/18/15 11:20,544
7/18/15 11:21,606
7/18/15 11:22,559
7/18/15 11:24,560
7/18/15 11:24,560
7/18/15 11:24,558
7/18/15 11:37,581
7/18/15 12:08,553
7/18/15 12:17,564
7/18/15 12:23,619
7/18/15 12:23,599
7/18/15 12:37,663
7/18/15 12:40,598
7/18/15 12:48,615
7/18/15 13:12,1508
7/18/15 13:17,604
7/18/15 13:22,602
7/18/15 13:25,573
7/18/15 13:25,744
